run_id,evidence_identity,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,feasible_state_fraction,optimizer_seed,objective_id,objective_definition,depth,optimizer,eval_budget,initial_parameters,terminal_parameters,objective_start,objective_final,objective_improvement,p_feas,p_opt,p_opt_given_feasible,log_feasibility_gain,nfev,runtime_s,optimizer_status,optimizer_message,numerically_valid,execution_status,failure_reason,selected_for_p3,config_sha256,raw_statevector_persisted,peak_memory_mb
phase2-p2-db29deec246f65b795a2,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-356d367a6a2c,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D5,13,3.2144199392957367,0.0006103515625,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.387365948682892, 4.07366165991556, 2.4918833274055414, 0.1437378815889703]",2.6625841847478675,1.381896254082309,1.2806879306655583,0.0660951040277921,0.0199854426975266,0.3023740259055052,2.0345892297577204,120,0.7447114922106266,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.640625
phase2-p2-f76e0cfaad4275713493,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-356d367a6a2c,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D5,13,3.2144199392957367,0.0006103515625,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.823043626951642, 3.9384412577130194, 2.494851371002261, 0.15123756933114416]",2.9114250830258888,1.5296663923850924,1.3817586906407964,0.0508871940091385,0.0162782058959436,0.3198880624665673,1.92102844322572,120,0.7628465592861176,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.640625
phase2-p2-95f6b914dc4c80cd0c6d,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-747868754e4a,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D6,13,3.135238693248112,0.000732421875,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.4827986824491424, 4.405785303066956, 2.291329503498362, 0.1006849483351643]",2.64889069721056,1.7563749110738232,0.8925157861367361,0.0257831002822071,0.0108241730719539,0.4198165834782745,1.546573831032788,120,0.7486602393910289,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.47265625
phase2-p2-f3b9680d5e6a34477ada,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-747868754e4a,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D6,13,3.135238693248112,0.000732421875,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.921703245898805, 4.321202292249891, 2.4927674682268557, 0.11925565278499507]",2.611633164833076,1.245624178495098,1.3660089863379778,0.0902351170705286,0.022124870160609,0.2451913498745287,2.090614279369858,120,0.7388293733820319,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.47265625
phase2-p2-83eff36e85b853c2080e,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-747868754e4a,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D6,13,3.135238693248112,0.000732421875,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[6.586915355088704, 3.977533675024939, 2.5089376247737185, 0.10375674442861187]",2.858509758643124,1.205854086151692,1.652655672491432,0.0872269453296971,0.0298380812925069,0.3420741283524954,2.075889357083732,120,0.7431935193017125,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.47265625
phase2-p2-64f4e1093faba3eec19b,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-ba2b70f61e3b,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D7,13,3.0682919036174985,0.0008544921875,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[1.8048017420678104, 4.415469135041014, 2.275418516682252, 0.10617836879846425]",2.1505158187876843,1.642030711841648,0.5084851069460363,0.024605874522872,0.0100640094154581,0.4090084018799363,1.459330708618904,120,0.7430468257516623,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.49609375
phase2-p2-68048646701670cd6b4e,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-ba2b70f61e3b,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D7,13,3.0682919036174985,0.0008544921875,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[0.6870594755224527, 6.726509133808861, 2.9021235705115584, -0.5879426970445244]",2.396357969708439,1.1394962198821743,1.2568617498262644,0.0702201454297464,0.0257002141367678,0.3659948862179486,1.914753628195293,120,0.7316134758293629,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.49609375
phase2-p2-f9ba72d522d4191d417f,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-ba2b70f61e3b,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D7,13,3.0682919036174985,0.0008544921875,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[1.6587184004320374, 2.72024153273336, 3.3583786761239987, -0.8147211265542814]",2.6176735297781506,1.3615575473306891,1.2561159824474617,0.0275804879792457,0.01331250796297,0.482678478096099,1.5088938494609156,120,0.7348599713295698,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.49609375
phase2-p2-e05b478c3a20553179d4,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-59fd840ba77c,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D1,13,3.9133899436317554,0.0001220703125,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.4188658757616652, 4.294976288747179, 3.230681650836191, -0.7612771001947579]",2.829292473134844,1.4527773026491473,1.3765151704856966,0.0031023822112108,0.0031023822112108,1.0,1.4050852451668252,120,0.7398317977786064,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.484375
phase2-p2-03ce807b0c831831a8f2,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-59fd840ba77c,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D1,13,3.9133899436317554,0.0001220703125,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.293519821089941, 3.9371712419428704, 2.443068847767268, 0.13148164869138743]",2.68064943010921,1.5482912351914386,1.1323581949177712,0.0041410767029464,0.0041410767029464,1.0,1.5305032184127767,120,0.7471235170960426,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.484375
phase2-p2-b3e6926b82a8878dc001,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-59fd840ba77c,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D1,13,3.9133899436317554,0.0001220703125,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.25626905173, 3.837120116659519, 2.432710591842397, 0.0853470052070167]",2.878238901348096,1.5862265284198858,1.2920123729282096,0.0025016022409358,0.0025016022409358,1.0,1.3116082009079046,120,0.7394823227077723,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.484375
phase2-p2-a0306c1b11b311f80748,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-87f0030ee4db,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D2,13,3.612359947967774,0.000244140625,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.4182926804345146, 4.291436191226366, 3.229937871509563, -0.759515551234951]",2.825170786197841,1.4489001963306465,1.3762705898671952,0.0061843203038941,0.003128187233997,0.5058255524099001,1.4036519228320117,120,0.7549125710502267,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.671875
phase2-p2-c72faee1228600f087db,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-87f0030ee4db,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D2,13,3.612359947967774,0.000244140625,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.3983921956054575, 4.121992436986822, 2.4351773206229317, 0.1348955942992732]",2.67817346150626,1.5220972618207078,1.1560761996855522,0.0110305543463132,0.005780336344318,0.5240295422006622,1.6549572866541384,120,0.768764179199934,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.671875
phase2-p2-b5c023057b47b1c7607e,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-87f0030ee4db,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D2,13,3.612359947967774,0.000244140625,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.858157161203989, 3.7976918554994703, 2.473208990511196, 0.16051576447337826]",2.8749931982773127,1.6531510459085472,1.2218421523687657,0.0067479089783849,0.0035521540189124,0.5264081110594075,1.4415291637859078,120,0.7806056113913655,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.671875
phase2-p2-7419d755c3326e081c8d,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-835da0eb601e,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D3,13,3.436268688912093,0.0003662109375,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.9170464613851697, 4.292674605008113, 2.31161984848433, 0.10724945636058437]",2.748331140297852,1.846190799267991,0.902140341029861,0.0065075352088569,0.0023589293189049,0.3624919794047973,1.249685215439189,120,0.7409777930006385,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.453125
phase2-p2-199839930ad70406f03d,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-835da0eb601e,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D3,13,3.436268688912093,0.0003662109375,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.553263894052782, 4.157942142810636, 2.467211520524949, 0.13094222921709023]",2.640337681449436,1.4835692845812845,1.1567683968681517,0.0208866184692258,0.0075433992185999,0.3611594298863823,1.7561368225721383,120,0.9998677568510176,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.453125
phase2-p2-dcbc132e60ba911a583f,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-835da0eb601e,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D3,13,3.436268688912093,0.0003662109375,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.7837901409315835, 3.7268068306090383, 2.4427521565275834, 0.14490779113689056]",2.833396314544691,1.6630545207633152,1.170341793781376,0.0084993243394582,0.003147224921441,0.3702911897161078,1.3656530914136704,120,1.618300893343985,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.453125
phase2-p2-8c32666f29e1d8d251ee,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-404bfd76cc2e,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D4,13,3.311329952303793,0.00048828125,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.9530173949694603, 4.2886362448296875, 2.31718942547093, 0.10533021738816117]",2.746706454501333,1.8425287398121484,0.9041777146891848,0.0081171327906418,0.0023717817345902,0.2921945218543957,1.2207326030844097,120,0.7427415773272514,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,122.9453125
phase2-p2-be6c651c32b0a8ed935a,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-404bfd76cc2e,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D4,13,3.311329952303793,0.00048828125,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.428745006487681, 4.110757107645867, 2.4442257789343396, 0.13766531268918522]",2.6393187876713,1.5076204250533412,1.1316983626179589,0.0239840321427376,0.0066672523712489,0.2779871345889523,1.69125214983786,120,1.417797189205885,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,122.9453125
phase2-p2-dd226eaa942cb41dd04c,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-404bfd76cc2e,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D4,13,3.311329952303793,0.00048828125,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.605197372802925, 3.7281121588548918, 2.4165902388536487, 0.14687143903913424]",2.8319379232916093,1.6974521692296014,1.134485754062008,0.0095476581133721,0.0028011189530282,0.293382829565831,1.2912268115142636,120,1.3797298846766353,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,122.9453125
phase2-p2-ff764637c0663d437f02,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-e1d0a1367c62,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D5,13,3.2144199392957367,0.0006103515625,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.8665392755190147, 4.362697287407764, 2.3060994374357198, 0.10189373801857853]",2.73178991418526,1.8412442758706056,0.8905456383146542,0.0094864044554417,0.0023613167340662,0.2489158822141174,1.1915215762700309,120,0.7508324598893523,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.01953125
phase2-p2-7fc726b9da16542f18ee,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-e1d0a1367c62,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D5,13,3.2144199392957367,0.0006103515625,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.6003662952191595, 4.199448665080861, 2.4539759663030707, 0.13084946370115141]",2.633409990848873,1.4640822960869773,1.1693276947618962,0.0338831262816932,0.0075669311529475,0.2233244680564169,1.7444034136890545,120,1.363010885193944,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.01953125
phase2-p2-37356ba85caa0cedb704,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-e1d0a1367c62,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D5,13,3.2144199392957367,0.0006103515625,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.1029906772968205, 3.8942361146751865, 2.4566735151285615, 0.16399888908225663]",2.8254581179827403,1.5941403380065222,1.231317779976218,0.0227690062840056,0.0051175359206029,0.2247588610925811,1.571764016252985,120,1.452758114784956,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.01953125
phase2-p2-d0c42288cbab98617af3,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-7eefc621bd20,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D6,13,3.135238693248112,0.000732421875,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.701469359560718, 4.556115780559116, 2.2765921486130796, 0.10178037138414704]",2.661129392003256,1.830439074162888,0.830690317840368,0.0116014754881486,0.0025352154053444,0.2185252563722858,1.1997519200276834,120,1.879051829688251,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.640625
phase2-p2-70bbf1231c2ab66a94a4,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-7eefc621bd20,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D6,13,3.135238693248112,0.000732421875,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.6989211458140545, 4.155777837716092, 2.474751141738434, 0.13277380056367374]",2.603728922032058,1.4329898523626023,1.1707390696694555,0.0446699217316445,0.0094222418135136,0.210930340780939,1.785253884772006,120,3.1084156408905983,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.7890625
phase2-p2-fc11b87e48d5b151ddbc,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-7eefc621bd20,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D6,13,3.135238693248112,0.000732421875,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.93144446305018, 3.8677179353987805, 2.444950186597384, 0.14042903018511277]",2.7938374953147704,1.624801166722274,1.1690363285924965,0.0231575748447421,0.0051103791807828,0.220678512972317,1.4999317696034389,120,2.1561608240008354,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.7890625
phase2-p2-fef4c518b6941283e9f8,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-8d35df6592f7,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D7,13,3.0682919036174985,0.0008544921875,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.3332162944894157, 4.484827025355817, 2.270829018043002, 0.10402026747058837]",2.50185627029592,1.796481498881035,0.705374771414885,0.012434712988242,0.0025280323549957,0.2033044395464721,1.1629276691734955,120,2.528853460215032,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.49609375
phase2-p2-06438dab3905dacc6ed0,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-8d35df6592f7,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D7,13,3.0682919036174985,0.0008544921875,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.460006179782095, 4.202725259380522, 2.4818548643120297, 0.12814716033584628]",2.542976504377198,1.4595580408353912,1.083418463541807,0.0541403498184415,0.0088058015247022,0.1626476658210054,1.8018129611792124,120,2.7697182577103376,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.49609375
